lat,lon,elevation_m
13.550505,100.312121,7.0
13.550505,100.318182,3.0
13.550505,100.324242,3.0
13.550505,100.330303,1.0
13.550505,100.336364,-3.0
13.550505,100.342424,4.0
13.550505,100.348485,5.0
13.550505,100.354545,-1.0
13.550505,100.360606,-2.0
13.550505,100.366667,3.0
13.550505,100.372727,-1.0
13.550505,100.378788,-1.0
13.550505,100.384848,-1.0
13.550505,100.390909,5.0
13.550505,100.39697,5.0
13.550505,100.40303,5.0
13.550505,100.409091,5.0
13.550505,100.415152,5.0
13.550505,100.421212,5.0
13.550505,100.427273,5.0
13.550505,100.433333,5.0
13.550505,100.439394,1.0
13.550505,100.445455,3.0
13.550505,100.451515,5.0
13.550505,100.457576,2.0
13.550505,100.463636,2.0
13.550505,100.469697,5.0
13.550505,100.475758,1.0
13.550505,100.481818,2.0
13.550505,100.487879,1.0
13.550505,100.493939,1.0
13.550505,100.5,3.0
13.550505,100.506061,4.0
13.550505,100.512121,3.0
13.550505,100.518182,6.0
13.550505,100.524242,1.0
13.550505,100.530303,5.0
13.550505,100.536364,1.0
13.550505,100.542424,5.0
13.550505,100.548485,1.0
13.550505,100.554545,1.0
13.550505,100.560606,6.0
13.550505,100.566667,1.0
13.550505,100.572727,5.0
13.550505,100.578788,9.0
13.550505,100.584848,5.0
13.550505,100.590909,5.0
13.550505,100.59697,3.0
13.550505,100.60303,5.0
13.550505,100.609091,5.0
13.550505,100.615152,6.0
13.550505,100.621212,4.0
13.550505,100.627273,1.0
13.550505,100.633333,3.0
13.550505,100.639394,3.0
13.550505,100.645455,2.0
13.550505,100.651515,6.0
13.550505,100.657576,7.0
13.550505,100.663636,4.0
13.550505,100.669697,5.0
13.550505,100.675758,5.0
13.550505,100.681818,2.0
13.550505,100.687879,1.0
13.550505,100.693939,3.0
13.550505,100.7,4.0
13.550505,100.706061,5.0
13.550505,100.712121,2.0
13.550505,100.718182,2.0
13.550505,100.724242,1.0
13.550505,100.730303,3.0
13.550505,100.736364,2.0
13.550505,100.742424,2.0
13.550505,100.748485,3.0
13.550505,100.754545,3.0
13.550505,100.760606,6.0
13.550505,100.766667,3.0
13.550505,100.772727,5.0
13.550505,100.778788,2.0
13.550505,100.784848,1.0
13.550505,100.790909,3.0
13.550505,100.79697,4.0
13.550505,100.80303,-1.0
13.550505,100.809091,2.0
13.550505,100.815152,5.0
13.550505,100.821212,2.0
13.550505,100.827273,2.0
13.550505,100.833333,3.0
13.550505,100.839394,1.0
13.550505,100.845455,3.0
13.550505,100.851515,2.0
13.550505,100.857576,4.0
13.550505,100.863636,5.0
13.550505,100.869697,2.0
13.550505,100.875758,3.0
13.550505,100.881818,1.0
13.550505,100.887879,2.0
13.550505,100.893939,3.0
13.550505,100.9,3.0
13.555556,100.3,8.0
13.555556,100.306061,4.0
13.555556,100.312121,3.0
13.555556,100.318182,2.0
13.555556,100.324242,6.0
13.555556,100.330303,5.0
13.555556,100.336364,5.0
13.555556,100.342424,4.0
13.555556,100.348485,4.0
13.555556,100.354545,-1.0
13.555556,100.360606,3.0
13.555556,100.366667,5.0
13.555556,100.372727,-1.0
13.555556,100.378788,-1.0
13.555556,100.384848,-1.0
13.555556,100.390909,2.0
13.555556,100.39697,5.0
13.555556,100.40303,1.0
13.555556,100.409091,5.0
13.555556,100.415152,1.0
13.555556,100.421212,5.0
13.555556,100.427273,5.0
13.555556,100.433333,5.0
13.555556,100.439394,1.0
13.555556,100.445455,3.0
13.555556,100.451515,1.0
13.555556,100.457576,5.0
13.555556,100.463636,3.0
13.555556,100.469697,2.0
13.555556,100.475758,1.0
13.555556,100.481818,3.0
13.555556,100.487879,5.0
13.555556,100.493939,7.0
13.555556,100.5,6.0
13.555556,100.506061,5.0
13.555556,100.512121,8.0
13.555556,100.518182,2.0
13.555556,100.524242,1.0
13.555556,100.530303,5.0
13.555556,100.536364,3.0
13.555556,100.542424,1.0
13.555556,100.548485,1.0
13.555556,100.554545,2.0
13.555556,100.560606,1.0
13.555556,100.566667,6.0
13.555556,100.572727,4.0
13.555556,100.578788,5.0
13.555556,100.584848,1.0
13.555556,100.590909,7.0
13.555556,100.59697,4.0
13.555556,100.60303,5.0
13.555556,100.609091,2.0
13.555556,100.615152,6.0
13.555556,100.621212,1.0
13.555556,100.627273,2.0
13.555556,100.633333,1.0
13.555556,100.639394,2.0
13.555556,100.645455,6.0
13.555556,100.651515,2.0
13.555556,100.657576,5.0
13.555556,100.663636,5.0
13.555556,100.669697,5.0
13.555556,100.675758,1.0
13.555556,100.681818,3.0
13.555556,100.687879,5.0
13.555556,100.693939,2.0
13.555556,100.7,1.0
13.555556,100.706061,6.0
13.555556,100.712121,1.0
13.555556,100.718182,4.0
13.555556,100.724242,1.0
13.555556,100.730303,5.0
13.555556,100.736364,2.0
13.555556,100.742424,-1.0
13.555556,100.748485,1.0
13.555556,100.754545,4.0
13.555556,100.760606,2.0
13.555556,100.766667,-1.0
13.555556,100.772727,-1.0
13.555556,100.778788,-1.0
13.555556,100.784848,4.0
13.555556,100.790909,4.0
13.555556,100.79697,1.0
13.555556,100.80303,3.0
13.555556,100.809091,5.0
13.555556,100.815152,4.0
13.555556,100.821212,5.0
13.555556,100.827273,2.0
13.555556,100.833333,4.0
13.555556,100.839394,2.0
13.555556,100.845455,2.0
13.555556,100.851515,4.0
13.555556,100.857576,2.0
13.555556,100.863636,6.0
13.555556,100.869697,2.0
13.555556,100.875758,1.0
13.555556,100.881818,1.0
13.555556,100.887879,2.0
13.555556,100.893939,3.0
13.555556,100.9,5.0
13.560606,100.3,3.0
13.560606,100.306061,5.0
13.560606,100.312121,6.0
13.560606,100.318182,5.0
13.560606,100.324242,2.0
13.560606,100.330303,3.0
13.560606,100.336364,3.0
13.560606,100.342424,2.0
13.560606,100.348485,2.0
13.560606,100.354545,5.0
13.560606,100.360606,3.0
13.560606,100.366667,-1.0
13.560606,100.372727,1.0
13.560606,100.378788,5.0
13.560606,100.384848,5.0
13.560606,100.390909,-3.0
13.560606,100.39697,-1.0
13.560606,100.40303,5.0
13.560606,100.409091,2.0
13.560606,100.415152,5.0
13.560606,100.421212,1.0
13.560606,100.427273,1.0
13.560606,100.433333,5.0
13.560606,100.439394,5.0
13.560606,100.445455,5.0
13.560606,100.451515,1.0
13.560606,100.457576,5.0
13.560606,100.463636,1.0
13.560606,100.469697,1.0
13.560606,100.475758,5.0
13.560606,100.481818,3.0
13.560606,100.487879,4.0
13.560606,100.493939,8.0
13.560606,100.5,1.0
13.560606,100.506061,6.0
13.560606,100.512121,1.0
13.560606,100.518182,5.0
13.560606,100.524242,6.0
13.560606,100.530303,3.0
13.560606,100.536364,3.0
13.560606,100.542424,5.0
13.560606,100.548485,5.0
13.560606,100.554545,1.0
13.560606,100.560606,2.0
13.560606,100.566667,4.0
13.560606,100.572727,2.0
13.560606,100.578788,5.0
13.560606,100.584848,3.0
13.560606,100.590909,8.0
13.560606,100.59697,1.0
13.560606,100.60303,7.0
13.560606,100.609091,6.0
13.560606,100.615152,6.0
13.560606,100.621212,5.0
13.560606,100.627273,3.0
13.560606,100.633333,3.0
13.560606,100.639394,2.0
13.560606,100.645455,7.0
13.560606,100.651515,-1.0
13.560606,100.657576,4.0
13.560606,100.663636,4.0
13.560606,100.669697,5.0
13.560606,100.675758,5.0
13.560606,100.681818,4.0
13.560606,100.687879,3.0
13.560606,100.693939,4.0
13.560606,100.7,3.0
13.560606,100.706061,3.0
13.560606,100.712121,1.0
13.560606,100.718182,1.0
13.560606,100.724242,2.0
13.560606,100.730303,1.0
13.560606,100.736364,2.0
13.560606,100.742424,2.0
13.560606,100.748485,1.0
13.560606,100.754545,5.0
13.560606,100.760606,5.0
13.560606,100.766667,3.0
13.560606,100.772727,1.0
13.560606,100.778788,11.0
13.560606,100.784848,-2.0
13.560606,100.790909,5.0
13.560606,100.79697,3.0
13.560606,100.80303,5.0
13.560606,100.809091,5.0
13.560606,100.815152,3.0
13.560606,100.821212,7.0
13.560606,100.827273,1.0
13.560606,100.833333,5.0
13.560606,100.839394,1.0
13.560606,100.845455,1.0
13.560606,100.851515,5.0
13.560606,100.857576,4.0
13.560606,100.863636,1.0
13.560606,100.869697,2.0
13.560606,100.875758,1.0
13.560606,100.881818,4.0
13.560606,100.887879,5.0
13.560606,100.893939,7.0
13.560606,100.9,2.0
13.565657,100.3,6.0
13.565657,100.306061,7.0
13.565657,100.312121,7.0
13.565657,100.318182,4.0
13.565657,100.324242,7.0
13.565657,100.330303,2.0
13.565657,100.336364,3.0
13.565657,100.342424,1.0
13.565657,100.348485,3.0
13.565657,100.354545,3.0
13.565657,100.360606,1.0
13.565657,100.366667,4.0
13.565657,100.372727,2.0
13.565657,100.378788,1.0
13.565657,100.384848,1.0
13.565657,100.390909,4.0
13.565657,100.39697,5.0
13.565657,100.40303,1.0
13.565657,100.409091,4.0
13.565657,100.415152,5.0
13.565657,100.421212,4.0
13.565657,100.427273,3.0
13.565657,100.433333,5.0
13.565657,100.439394,5.0
13.565657,100.445455,5.0
13.565657,100.451515,5.0
13.565657,100.457576,2.0
13.565657,100.463636,5.0
13.565657,100.469697,6.0
13.565657,100.475758,3.0
13.565657,100.481818,2.0
13.565657,100.487879,4.0
13.565657,100.493939,1.0
13.565657,100.5,1.0
13.565657,100.506061,3.0
13.565657,100.512121,5.0
13.565657,100.518182,5.0
13.565657,100.524242,5.0
13.565657,100.530303,1.0
13.565657,100.536364,7.0
13.565657,100.542424,4.0
13.565657,100.548485,3.0
13.565657,100.554545,4.0
13.565657,100.560606,2.0
13.565657,100.566667,3.0
13.565657,100.572727,4.0
13.565657,100.578788,5.0
13.565657,100.584848,4.0
13.565657,100.590909,2.0
13.565657,100.59697,2.0
13.565657,100.60303,7.0
13.565657,100.609091,4.0
13.565657,100.615152,4.0
13.565657,100.621212,4.0
13.565657,100.627273,-19.0
13.565657,100.633333,5.0
13.565657,100.639394,2.0
13.565657,100.645455,1.0
13.565657,100.651515,1.0
13.565657,100.657576,3.0
13.565657,100.663636,2.0
13.565657,100.669697,1.0
13.565657,100.675758,4.0
13.565657,100.681818,3.0
13.565657,100.687879,3.0
13.565657,100.693939,3.0
13.565657,100.7,5.0
13.565657,100.706061,4.0
13.565657,100.712121,1.0
13.565657,100.718182,1.0
13.565657,100.724242,6.0
13.565657,100.730303,3.0
13.565657,100.736364,2.0
13.565657,100.742424,3.0
13.565657,100.748485,5.0
13.565657,100.754545,1.0
13.565657,100.760606,3.0
13.565657,100.766667,4.0
13.565657,100.772727,5.0
13.565657,100.778788,3.0
13.565657,100.784848,-2.0
13.565657,100.790909,5.0
13.565657,100.79697,3.0
13.565657,100.80303,4.0
13.565657,100.809091,3.0
13.565657,100.815152,3.0
13.565657,100.821212,3.0
13.565657,100.827273,5.0
13.565657,100.833333,4.0
13.565657,100.839394,3.0
13.565657,100.845455,1.0
13.565657,100.851515,2.0
13.565657,100.857576,3.0
13.565657,100.863636,1.0
13.565657,100.869697,1.0
13.565657,100.875758,3.0
13.565657,100.881818,3.0
13.565657,100.887879,4.0
13.565657,100.893939,6.0
13.565657,100.9,3.0
13.570707,100.3,5.0
13.570707,100.306061,7.0
13.570707,100.312121,4.0
13.570707,100.318182,5.0
13.570707,100.324242,5.0
13.570707,100.330303,7.0
13.570707,100.336364,3.0
13.570707,100.342424,5.0
13.570707,100.348485,5.0
13.570707,100.354545,4.0
13.570707,100.360606,5.0
13.570707,100.366667,5.0
13.570707,100.372727,7.0
13.570707,100.378788,3.0
13.570707,100.384848,1.0
13.570707,100.390909,6.0
13.570707,100.39697,4.0
13.570707,100.40303,4.0
13.570707,100.409091,2.0
13.570707,100.415152,-1.0
13.570707,100.421212,-3.0
13.570707,100.427273,2.0
13.570707,100.433333,5.0
13.570707,100.439394,3.0
13.570707,100.445455,2.0
13.570707,100.451515,5.0
13.570707,100.457576,1.0
13.570707,100.463636,3.0
13.570707,100.469697,2.0
13.570707,100.475758,6.0
13.570707,100.481818,2.0
13.570707,100.487879,3.0
13.570707,100.493939,1.0
13.570707,100.5,1.0
13.570707,100.506061,5.0
13.570707,100.512121,8.0
13.570707,100.518182,4.0
13.570707,100.524242,2.0
13.570707,100.530303,5.0
13.570707,100.536364,1.0
13.570707,100.542424,3.0
13.570707,100.548485,5.0
13.570707,100.554545,3.0
13.570707,100.560606,1.0
13.570707,100.566667,4.0
13.570707,100.572727,5.0
13.570707,100.578788,5.0
13.570707,100.584848,7.0
13.570707,100.590909,3.0
13.570707,100.59697,7.0
13.570707,100.60303,2.0
13.570707,100.609091,5.0
13.570707,100.615152,4.0
13.570707,100.621212,3.0
13.570707,100.627273,2.0
13.570707,100.633333,2.0
13.570707,100.639394,5.0
13.570707,100.645455,3.0
13.570707,100.651515,7.0
13.570707,100.657576,5.0
13.570707,100.663636,2.0
13.570707,100.669697,5.0
13.570707,100.675758,2.0
13.570707,100.681818,3.0
13.570707,100.687879,2.0
13.570707,100.693939,1.0
13.570707,100.7,2.0
13.570707,100.706061,5.0
13.570707,100.712121,2.0
13.570707,100.718182,5.0
13.570707,100.724242,1.0
13.570707,100.730303,6.0
13.570707,100.736364,5.0
13.570707,100.742424,1.0
13.570707,100.748485,3.0
13.570707,100.754545,2.0
13.570707,100.760606,5.0
13.570707,100.766667,2.0
13.570707,100.772727,2.0
13.570707,100.778788,7.0
13.570707,100.784848,4.0
13.570707,100.790909,5.0
13.570707,100.79697,2.0
13.570707,100.80303,4.0
13.570707,100.809091,5.0
13.570707,100.815152,3.0
13.570707,100.821212,7.0
13.570707,100.827273,3.0
13.570707,100.833333,4.0
13.570707,100.839394,5.0
13.570707,100.845455,1.0
13.570707,100.851515,2.0
13.570707,100.857576,6.0
13.570707,100.863636,4.0
13.570707,100.869697,1.0
13.570707,100.875758,7.0
13.570707,100.881818,3.0
13.570707,100.887879,5.0
13.570707,100.893939,1.0
13.570707,100.9,4.0
13.575758,100.3,2.0
13.575758,100.306061,9.0
13.575758,100.312121,3.0
13.575758,100.318182,10.0
13.575758,100.324242,3.0
13.575758,100.330303,8.0
13.575758,100.336364,5.0
13.575758,100.342424,3.0
13.575758,100.348485,4.0
13.575758,100.354545,4.0
13.575758,100.360606,6.0
13.575758,100.366667,-1.0
13.575758,100.372727,3.0
13.575758,100.378788,3.0
13.575758,100.384848,3.0
13.575758,100.390909,1.0
13.575758,100.39697,3.0
13.575758,100.40303,5.0
13.575758,100.409091,5.0
13.575758,100.415152,2.0
13.575758,100.421212,2.0
13.575758,100.427273,2.0
13.575758,100.433333,5.0
13.575758,100.439394,5.0
13.575758,100.445455,2.0
13.575758,100.451515,3.0
13.575758,100.457576,-1.0
13.575758,100.463636,3.0
13.575758,100.469697,5.0
13.575758,100.475758,5.0
13.575758,100.481818,4.0
13.575758,100.487879,1.0
13.575758,100.493939,1.0
13.575758,100.5,7.0
13.575758,100.506061,2.0
13.575758,100.512121,2.0
13.575758,100.518182,4.0
13.575758,100.524242,-1.0
13.575758,100.530303,4.0
13.575758,100.536364,3.0
13.575758,100.542424,4.0
13.575758,100.548485,2.0
13.575758,100.554545,2.0
13.575758,100.560606,7.0
13.575758,100.566667,5.0
13.575758,100.572727,-11.0
13.575758,100.578788,5.0
13.575758,100.584848,3.0
13.575758,100.590909,5.0
13.575758,100.59697,6.0
13.575758,100.60303,6.0
13.575758,100.609091,4.0
13.575758,100.615152,2.0
13.575758,100.621212,1.0
13.575758,100.627273,1.0
13.575758,100.633333,3.0
13.575758,100.639394,5.0
13.575758,100.645455,8.0
13.575758,100.651515,6.0
13.575758,100.657576,2.0
13.575758,100.663636,2.0
13.575758,100.669697,1.0
13.575758,100.675758,3.0
13.575758,100.681818,2.0
13.575758,100.687879,3.0
13.575758,100.693939,4.0
13.575758,100.7,3.0
13.575758,100.706061,3.0
13.575758,100.712121,3.0
13.575758,100.718182,4.0
13.575758,100.724242,6.0
13.575758,100.730303,8.0
13.575758,100.736364,5.0
13.575758,100.742424,3.0
13.575758,100.748485,3.0
13.575758,100.754545,3.0
13.575758,100.760606,1.0
13.575758,100.766667,1.0
13.575758,100.772727,7.0
13.575758,100.778788,2.0
13.575758,100.784848,4.0
13.575758,100.790909,5.0
13.575758,100.79697,7.0
13.575758,100.80303,7.0
13.575758,100.809091,5.0
13.575758,100.815152,5.0
13.575758,100.821212,5.0
13.575758,100.827273,4.0
13.575758,100.833333,1.0
13.575758,100.839394,6.0
13.575758,100.845455,4.0
13.575758,100.851515,5.0
13.575758,100.857576,5.0
13.575758,100.863636,3.0
13.575758,100.869697,2.0
13.575758,100.875758,3.0
13.575758,100.881818,3.0
13.575758,100.887879,1.0
13.575758,100.893939,12.0
13.575758,100.9,5.0
13.580808,100.3,7.0
13.580808,100.306061,4.0
13.580808,100.312121,4.0
13.580808,100.318182,6.0
13.580808,100.324242,4.0
13.580808,100.330303,2.0
13.580808,100.336364,4.0
13.580808,100.342424,5.0
13.580808,100.348485,-2.0
13.580808,100.354545,1.0
13.580808,100.360606,4.0
13.580808,100.366667,3.0
13.580808,100.372727,4.0
13.580808,100.378788,1.0
13.580808,100.384848,3.0
13.580808,100.390909,2.0
13.580808,100.39697,1.0
13.580808,100.40303,3.0
13.580808,100.409091,5.0
13.580808,100.415152,3.0
13.580808,100.421212,3.0
13.580808,100.427273,3.0
13.580808,100.433333,5.0
13.580808,100.439394,5.0
13.580808,100.445455,4.0
13.580808,100.451515,2.0
13.580808,100.457576,5.0
13.580808,100.463636,5.0
13.580808,100.469697,2.0
13.580808,100.475758,3.0
13.580808,100.481818,1.0
13.580808,100.487879,1.0
13.580808,100.493939,4.0
13.580808,100.5,4.0
13.580808,100.506061,5.0
13.580808,100.512121,5.0
13.580808,100.518182,1.0
13.580808,100.524242,2.0
13.580808,100.530303,3.0
13.580808,100.536364,2.0
13.580808,100.542424,5.0
13.580808,100.548485,6.0
13.580808,100.554545,3.0
13.580808,100.560606,5.0
13.580808,100.566667,4.0
13.580808,100.572727,7.0
13.580808,100.578788,3.0
13.580808,100.584848,5.0
13.580808,100.590909,3.0
13.580808,100.59697,9.0
13.580808,100.60303,4.0
13.580808,100.609091,3.0
13.580808,100.615152,2.0
13.580808,100.621212,6.0
13.580808,100.627273,5.0
13.580808,100.633333,-2.0
13.580808,100.639394,4.0
13.580808,100.645455,4.0
13.580808,100.651515,4.0
13.580808,100.657576,6.0
13.580808,100.663636,5.0
13.580808,100.669697,5.0
13.580808,100.675758,5.0
13.580808,100.681818,5.0
13.580808,100.687879,1.0
13.580808,100.693939,2.0
13.580808,100.7,5.0
13.580808,100.706061,3.0
13.580808,100.712121,4.0
13.580808,100.718182,2.0
13.580808,100.724242,1.0
13.580808,100.730303,7.0
13.580808,100.736364,3.0
13.580808,100.742424,6.0
13.580808,100.748485,5.0
13.580808,100.754545,4.0
13.580808,100.760606,5.0
13.580808,100.766667,3.0
13.580808,100.772727,4.0
13.580808,100.778788,2.0
13.580808,100.784848,7.0
13.580808,100.790909,2.0
13.580808,100.79697,6.0
13.580808,100.80303,1.0
13.580808,100.809091,4.0
13.580808,100.815152,2.0
13.580808,100.821212,5.0
13.580808,100.827273,1.0
13.580808,100.833333,2.0
13.580808,100.839394,-2.0
13.580808,100.845455,7.0
13.580808,100.851515,3.0
13.580808,100.857576,2.0
13.580808,100.863636,4.0
13.580808,100.869697,2.0
13.580808,100.875758,1.0
13.580808,100.881818,2.0
13.580808,100.887879,5.0
13.580808,100.893939,2.0
13.580808,100.9,2.0
13.585859,100.3,6.0
13.585859,100.306061,3.0
13.585859,100.312121,5.0
13.585859,100.318182,5.0
13.585859,100.324242,4.0
13.585859,100.330303,7.0
13.585859,100.336364,3.0
13.585859,100.342424,2.0
13.585859,100.348485,3.0
13.585859,100.354545,4.0
13.585859,100.360606,5.0
13.585859,100.366667,4.0
13.585859,100.372727,3.0
13.585859,100.378788,4.0
13.585859,100.384848,2.0
13.585859,100.390909,2.0
13.585859,100.39697,-1.0
13.585859,100.40303,1.0
13.585859,100.409091,4.0
13.585859,100.415152,3.0
13.585859,100.421212,2.0
13.585859,100.427273,4.0
13.585859,100.433333,5.0
13.585859,100.439394,5.0
13.585859,100.445455,5.0
13.585859,100.451515,5.0
13.585859,100.457576,3.0
13.585859,100.463636,5.0
13.585859,100.469697,4.0
13.585859,100.475758,4.0
13.585859,100.481818,4.0
13.585859,100.487879,2.0
13.585859,100.493939,5.0
13.585859,100.5,1.0
13.585859,100.506061,5.0
13.585859,100.512121,5.0
13.585859,100.518182,2.0
13.585859,100.524242,1.0
13.585859,100.530303,1.0
13.585859,100.536364,2.0
13.585859,100.542424,2.0
13.585859,100.548485,6.0
13.585859,100.554545,5.0
13.585859,100.560606,5.0
13.585859,100.566667,2.0
13.585859,100.572727,3.0
13.585859,100.578788,2.0
13.585859,100.584848,5.0
13.585859,100.590909,5.0
13.585859,100.59697,2.0
13.585859,100.60303,2.0
13.585859,100.609091,5.0
13.585859,100.615152,5.0
13.585859,100.621212,5.0
13.585859,100.627273,2.0
13.585859,100.633333,1.0
13.585859,100.639394,3.0
13.585859,100.645455,3.0
13.585859,100.651515,3.0
13.585859,100.657576,4.0
13.585859,100.663636,4.0
13.585859,100.669697,1.0
13.585859,100.675758,2.0
13.585859,100.681818,-1.0
13.585859,100.687879,3.0
13.585859,100.693939,5.0
13.585859,100.7,6.0
13.585859,100.706061,3.0
13.585859,100.712121,4.0
13.585859,100.718182,3.0
13.585859,100.724242,6.0
13.585859,100.730303,6.0
13.585859,100.736364,7.0
13.585859,100.742424,5.0
13.585859,100.748485,4.0
13.585859,100.754545,3.0
13.585859,100.760606,1.0
13.585859,100.766667,5.0
13.585859,100.772727,6.0
13.585859,100.778788,4.0
13.585859,100.784848,4.0
13.585859,100.790909,5.0
13.585859,100.79697,6.0
13.585859,100.80303,5.0
13.585859,100.809091,5.0
13.585859,100.815152,8.0
13.585859,100.821212,2.0
13.585859,100.827273,5.0
13.585859,100.833333,3.0
13.585859,100.839394,9.0
13.585859,100.845455,4.0
13.585859,100.851515,6.0
13.585859,100.857576,3.0
13.585859,100.863636,3.0
13.585859,100.869697,2.0
13.585859,100.875758,2.0
13.585859,100.881818,2.0
13.585859,100.887879,2.0
13.585859,100.893939,1.0
13.585859,100.9,1.0
13.590909,100.3,7.0
13.590909,100.306061,2.0
13.590909,100.312121,7.0
13.590909,100.318182,3.0
13.590909,100.324242,4.0
13.590909,100.330303,3.0
13.590909,100.336364,5.0
13.590909,100.342424,4.0
13.590909,100.348485,1.0
13.590909,100.354545,3.0
13.590909,100.360606,5.0
13.590909,100.366667,2.0
13.590909,100.372727,1.0
13.590909,100.378788,3.0
13.590909,100.384848,5.0
13.590909,100.390909,3.0
13.590909,100.39697,4.0
13.590909,100.40303,4.0
13.590909,100.409091,3.0
13.590909,100.415152,4.0
13.590909,100.421212,1.0
13.590909,100.427273,2.0
13.590909,100.433333,5.0
13.590909,100.439394,5.0
13.590909,100.445455,5.0
13.590909,100.451515,4.0
13.590909,100.457576,-1.0
13.590909,100.463636,2.0
13.590909,100.469697,3.0
13.590909,100.475758,4.0
13.590909,100.481818,6.0
13.590909,100.487879,3.0
13.590909,100.493939,3.0
13.590909,100.5,1.0
13.590909,100.506061,1.0
13.590909,100.512121,5.0
